trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
128313810,46,09/01/2019 11:18,09/01/2019 12:04,3042,34.049301,-118.238808,3042,34.049301,-118.238808,18982,1,Round Trip,Walk-up,electric
128312518,17,09/01/2019 11:19,09/01/2019 11:36,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15903,30,Round Trip,Monthly Pass,smart
128313809,45,09/01/2019 11:19,09/01/2019 12:04,3042,34.049301,-118.238808,3042,34.049301,-118.238808,19840,1,Round Trip,Walk-up,electric
128312517,14,09/01/2019 11:21,09/01/2019 11:35,3026,34.063179,-118.24588,3026,34.063179,-118.24588,18848,30,Round Trip,Monthly Pass,electric
128312064,3,09/01/2019 11:22,09/01/2019 11:25,4302,34.092491,-118.291443,4302,34.092491,-118.291443,18841,365,Round Trip,Walk-up,electric
128312736,20,09/01/2019 11:24,09/01/2019 11:44,4311,34.059689,-118.294662,4311,34.059689,-118.294662,17037,30,Round Trip,Monthly Pass,electric
128312945,24,09/01/2019 11:24,09/01/2019 11:48,4331,34.00351,-118.43438,4336,34.022449,-118.438332,15914,30,One Way,Monthly Pass,smart
128315922,85,09/01/2019 11:25,09/01/2019 12:50,4302,34.092491,-118.291443,4306,34.057652,-118.292183,18931,365,One Way,Walk-up,electric
128314440,51,09/01/2019 11:28,09/01/2019 12:19,4328,34.020061,-118.422684,4379,34.017368,-118.420601,16098,365,One Way,Walk-up,smart
128312735,15,09/01/2019 11:29,09/01/2019 11:44,3006,34.04554,-118.256668,3051,34.045422,-118.253517,18258,30,One Way,Monthly Pass,electric
128312941,16,09/01/2019 11:31,09/01/2019 11:47,4285,,,4325,34.022518,-118.400589,15523,1,One Way,One Day Pass,smart
128312512,1,09/01/2019 11:34,09/01/2019 11:35,4344,34.014309,-118.491341,4344,34.014309,-118.491341,16190,30,Round Trip,Monthly Pass,smart
128315915,78,09/01/2019 11:34,09/01/2019 12:52,4129,33.725819,-118.28051,4129,33.725819,-118.28051,17217,1,Round Trip,One Day Pass,electric
128313797,25,09/01/2019 11:35,09/01/2019 12:00,3026,34.063179,-118.24588,3026,34.063179,-118.24588,18848,30,Round Trip,Monthly Pass,electric
128315912,76,09/01/2019 11:36,09/01/2019 12:52,4129,33.725819,-118.28051,4129,33.725819,-118.28051,16799,1,Round Trip,One Day Pass,electric
128313151,17,09/01/2019 11:37,09/01/2019 11:54,4387,34.03352,-118.241837,3005,34.0485,-118.258537,12000,1,One Way,Walk-up,standard
128316123,81,09/01/2019 11:37,09/01/2019 12:58,4431,34.177662,-118.382278,4420,34.168629,-118.377068,15851,30,One Way,Monthly Pass,smart
128312509,1,09/01/2019 11:38,09/01/2019 11:39,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15467,30,Round Trip,Monthly Pass,smart
128314428,39,09/01/2019 11:38,09/01/2019 12:17,4344,34.014309,-118.491341,4285,,,15903,30,One Way,Monthly Pass,smart
128314425,37,09/01/2019 11:39,09/01/2019 12:16,4344,34.014309,-118.491341,4285,,,15634,30,One Way,Monthly Pass,smart
128314426,39,09/01/2019 11:39,09/01/2019 12:18,4344,34.014309,-118.491341,4285,,,16244,30,One Way,Monthly Pass,smart
128314427,39,09/01/2019 11:39,09/01/2019 12:18,4344,34.014309,-118.491341,4285,,,16190,30,One Way,Monthly Pass,smart
128313147,14,09/01/2019 11:40,09/01/2019 11:54,4344,34.014309,-118.491341,4286,,,15467,30,One Way,Monthly Pass,smart
128313148,12,09/01/2019 11:40,09/01/2019 11:52,3014,34.05661,-118.237213,3016,34.052898,-118.241562,19507,365,One Way,Walk-up,electric
128312933,7,09/01/2019 11:41,09/01/2019 11:48,3032,34.049889,-118.255882,3034,34.042061,-118.263382,6337,30,One Way,Monthly Pass,standard
128312934,7,09/01/2019 11:41,09/01/2019 11:48,3032,34.049889,-118.255882,3034,34.042061,-118.263382,6389,30,One Way,Monthly Pass,standard
128313790,19,09/01/2019 11:41,09/01/2019 12:00,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15606,365,Round Trip,Walk-up,smart
128312932,4,09/01/2019 11:42,09/01/2019 11:46,4353,33.988129,-118.471741,4353,33.988129,-118.471741,15880,1,Round Trip,Walk-up,smart
128314207,29,09/01/2019 11:42,09/01/2019 12:11,4345,33.99556,-118.481552,4346,33.984341,-118.47155,15136,1,One Way,Walk-up,smart
128314208,30,09/01/2019 11:42,09/01/2019 12:12,4345,33.99556,-118.481552,4346,33.984341,-118.47155,15729,1,One Way,Walk-up,smart
128314209,29,09/01/2019 11:42,09/01/2019 12:11,4431,34.177662,-118.382278,4431,34.177662,-118.382278,15330,30,Round Trip,Monthly Pass,smart
128314211,32,09/01/2019 11:42,09/01/2019 12:14,4344,34.014309,-118.491341,4285,,,16102,30,One Way,Monthly Pass,smart
128313143,8,09/01/2019 11:43,09/01/2019 11:51,4349,33.996239,-118.477448,4286,,,16147,1,One Way,One Day Pass,smart
128313783,17,09/01/2019 11:44,09/01/2019 12:01,4311,34.059689,-118.294662,4410,34.063351,-118.296799,17037,30,One Way,Monthly Pass,electric
128313784,17,09/01/2019 11:44,09/01/2019 12:01,4349,33.996239,-118.477448,4349,33.996239,-118.477448,15618,1,One Way,One Day Pass,smart
128314204,28,09/01/2019 11:44,09/01/2019 12:12,3019,34.038609,-118.260857,3082,34.04652,-118.237411,17068,1,One Way,One Day Pass,electric
128316528,76,09/01/2019 11:44,09/01/2019 13:00,4285,,,4349,33.996239,-118.477448,15803,1,One Way,One Day Pass,smart
128316530,76,09/01/2019 11:44,09/01/2019 13:00,4349,33.996239,-118.477448,4349,33.996239,-118.477448,15936,1,Round Trip,One Day Pass,smart
128313141,7,09/01/2019 11:45,09/01/2019 11:52,3014,34.05661,-118.237213,3016,34.052898,-118.241562,18667,365,One Way,Walk-up,electric
128313352,14,09/01/2019 11:45,09/01/2019 11:59,3005,34.0485,-118.258537,3006,34.04554,-118.256668,16600,30,One Way,Monthly Pass,electric
128313354,12,09/01/2019 11:45,09/01/2019 11:57,3051,34.045422,-118.253517,3006,34.04554,-118.256668,18258,30,One Way,Monthly Pass,electric
128314198,26,09/01/2019 11:46,09/01/2019 12:12,3019,34.038609,-118.260857,3082,34.04652,-118.237411,12178,1,One Way,Walk-up,standard
128313140,3,09/01/2019 11:47,09/01/2019 11:50,4250,34.03017,-118.280952,4266,34.026291,-118.277687,6255,30,One Way,Monthly Pass,standard
128313350,12,09/01/2019 11:48,09/01/2019 12:00,4331,34.00351,-118.43438,4338,34.01376,-118.417801,16040,30,One Way,Monthly Pass,smart
128313775,8,09/01/2019 11:52,09/01/2019 12:00,4286,,,4349,33.996239,-118.477448,16147,1,One Way,One Day Pass,smart
128315258,48,09/01/2019 11:52,09/01/2019 12:40,4285,,,4285,,,16189,1,Round Trip,One Day Pass,smart
128315260,46,09/01/2019 11:52,09/01/2019 12:38,4285,,,4285,,,15827,1,Round Trip,One Day Pass,smart
128314192,18,09/01/2019 11:55,09/01/2019 12:13,4286,,,4285,,,15467,30,One Way,Monthly Pass,smart
128314399,21,09/01/2019 11:57,09/01/2019 12:18,3006,34.04554,-118.256668,3006,34.04554,-118.256668,18258,30,Round Trip,Monthly Pass,electric
128316090,59,09/01/2019 11:57,09/01/2019 12:56,4285,,,4346,33.984341,-118.47155,15959,1,One Way,Walk-up,smart
128315459,44,09/01/2019 11:58,09/01/2019 12:42,4301,34.099049,-118.291496,3042,34.049301,-118.238808,5903,30,One Way,Monthly Pass,standard
128314191,13,09/01/2019 12:00,09/01/2019 12:13,3026,34.063179,-118.24588,3035,34.048401,-118.260948,18848,30,One Way,Monthly Pass,electric
128314614,23,09/01/2019 12:00,09/01/2019 12:23,3006,34.04554,-118.256668,3034,34.042061,-118.263382,16600,30,One Way,Monthly Pass,electric
128315042,34,09/01/2019 12:00,09/01/2019 12:34,4346,33.984341,-118.47155,4286,,,15999,1,One Way,One Day Pass,smart
128313773,2,09/01/2019 12:01,09/01/2019 12:03,4344,34.014309,-118.491341,4344,34.014309,-118.491341,15466,365,Round Trip,Walk-up,smart
128313984,5,09/01/2019 12:01,09/01/2019 12:06,4410,34.063351,-118.296799,4390,34.069271,-118.296593,17037,30,One Way,Monthly Pass,electric
128313982,3,09/01/2019 12:02,09/01/2019 12:05,4410,34.063351,-118.296799,4390,34.069271,-118.296593,17327,30,One Way,Monthly Pass,electric
128314185,11,09/01/2019 12:02,09/01/2019 12:13,3016,34.052898,-118.241562,3062,34.047749,-118.243172,19507,365,One Way,Walk-up,electric
128315035,32,09/01/2019 12:02,09/01/2019 12:34,4346,33.984341,-118.47155,4286,,,15858,1,One Way,One Day Pass,smart
128315659,46,09/01/2019 12:03,09/01/2019 12:49,4340,34.02338,-118.479637,4346,33.984341,-118.47155,15407,1,One Way,Walk-up,smart
128316919,69,09/01/2019 12:03,09/01/2019 13:12,4344,34.014309,-118.491341,4346,33.984341,-118.47155,15652,365,One Way,Walk-up,smart
128314823,25,09/01/2019 12:04,09/01/2019 12:29,4342,33.991161,-118.468292,4397,34.01688,-118.428452,16066,365,One Way,Walk-up,smart
128314824,21,09/01/2019 12:04,09/01/2019 12:25,4335,34.023392,-118.399223,4331,34.00351,-118.43438,15994,365,One Way,Walk-up,smart
128314825,22,09/01/2019 12:04,09/01/2019 12:26,4335,34.023392,-118.399223,4331,34.00351,-118.43438,16188,365,One Way,Walk-up,smart
128314390,11,09/01/2019 12:05,09/01/2019 12:16,4354,34.017681,-118.409081,4285,,,16264,1,One Way,One Day Pass,smart
128316072,54,09/01/2019 12:05,09/01/2019 12:59,4285,,,4346,33.984341,-118.47155,15547,1,One Way,Walk-up,smart
128317763,88,09/01/2019 12:05,09/01/2019 13:33,4384,33.990318,-118.412048,4384,33.990318,-118.412048,15786,365,Round Trip,Walk-up,smart
128315653,40,09/01/2019 12:06,09/01/2019 12:46,4390,34.069271,-118.296593,4405,34.051899,-118.293678,18275,30,One Way,Monthly Pass,electric
128314183,6,09/01/2019 12:07,09/01/2019 12:13,3016,34.052898,-118.241562,3062,34.047749,-118.243172,18667,1,One Way,Walk-up,electric
128314604,14,09/01/2019 12:08,09/01/2019 12:22,3029,34.048851,-118.246422,3048,34.041691,-118.235352,19370,1,One Way,Walk-up,electric
128315650,37,09/01/2019 12:09,09/01/2019 12:46,4390,34.069271,-118.296593,4405,34.051899,-118.293678,17037,30,One Way,Monthly Pass,electric
128315649,39,09/01/2019 12:10,09/01/2019 12:49,4340,34.02338,-118.479637,4346,33.984341,-118.47155,16205,1,One Way,Walk-up,smart
128314817,14,09/01/2019 12:11,09/01/2019 12:25,4220,34.074829,-118.258728,3007,34.05048,-118.254593,12193,30,One Way,Monthly Pass,standard
128314818,14,09/01/2019 12:11,09/01/2019 12:25,4220,34.074829,-118.258728,3007,34.05048,-118.254593,12126,30,One Way,Monthly Pass,standard
128315438,33,09/01/2019 12:11,09/01/2019 12:44,4342,33.991161,-118.468292,4409,33.986511,-118.441917,15883,30,One Way,Monthly Pass,smart
128315439,33,09/01/2019 12:11,09/01/2019 12:44,4342,33.991161,-118.468292,4409,33.986511,-118.441917,16118,30,One Way,Monthly Pass,smart
128315850,43,09/01/2019 12:11,09/01/2019 12:54,3005,34.0485,-118.258537,4387,34.03352,-118.241837,11975,1,One Way,Walk-up,standard
128315847,42,09/01/2019 12:12,09/01/2019 12:54,3005,34.0485,-118.258537,4387,34.03352,-118.241837,6023,1,One Way,Walk-up,standard
128315848,42,09/01/2019 12:12,09/01/2019 12:54,3005,34.0485,-118.258537,4387,34.03352,-118.241837,6200,1,One Way,Walk-up,standard
128314603,11,09/01/2019 12:13,09/01/2019 12:24,3035,34.048401,-118.260948,3035,34.048401,-118.260948,18848,30,Round Trip,Monthly Pass,electric
128314815,10,09/01/2019 12:16,09/01/2019 12:26,3037,34.034801,-118.231277,3022,34.04607,-118.233093,17584,1,One Way,Walk-up,electric
128315022,12,09/01/2019 12:18,09/01/2019 12:30,3006,34.04554,-118.256668,3006,34.04554,-118.256668,18258,30,Round Trip,Monthly Pass,electric
128315641,28,09/01/2019 12:20,09/01/2019 12:48,4344,34.014309,-118.491341,4345,33.99556,-118.481552,16159,1,One Way,One Day Pass,smart
128398052,1046,09/01/2019 12:20,09/02/2019 05:46,3069,34.05088,-118.248253,3069,34.05088,-118.248253,18962,1,Round Trip,One Day Pass,electric
128314601,2,09/01/2019 12:23,09/01/2019 12:25,4286,,,3000,,,15997,999,One Way,Testing,smart
128315231,15,09/01/2019 12:23,09/01/2019 12:38,4315,34.054031,-118.27092,3027,34.04998,-118.247162,6276,30,One Way,Monthly Pass,standard
128315230,14,09/01/2019 12:24,09/01/2019 12:38,3035,34.048401,-118.260948,3049,34.056969,-118.253593,18848,30,One Way,Monthly Pass,electric
128314812,1,09/01/2019 12:25,09/01/2019 12:26,3034,34.042061,-118.263382,3034,34.042061,-118.263382,19200,30,Round Trip,Monthly Pass,electric
128315636,23,09/01/2019 12:25,09/01/2019 12:48,4286,,,4345,33.99556,-118.481552,15945,999,One Way,Testing,smart
128315228,11,09/01/2019 12:26,09/01/2019 12:37,3034,34.042061,-118.263382,3006,34.04554,-118.256668,16600,30,One Way,Monthly Pass,electric
128338264,395,09/01/2019 12:27,09/01/2019 19:02,4126,33.710979,-118.284668,4130,33.719261,-118.282722,18846,1,One Way,Walk-up,electric
128315227,9,09/01/2019 12:28,09/01/2019 12:37,3075,34.04211,-118.256187,3062,34.047749,-118.243172,6600,365,One Way,Annual Pass,standard
128315427,14,09/01/2019 12:28,09/01/2019 12:42,3007,34.05048,-118.254593,4220,34.074829,-118.258728,12126,30,One Way,Monthly Pass,standard
128315428,14,09/01/2019 12:28,09/01/2019 12:42,3007,34.05048,-118.254593,4220,34.074829,-118.258728,12193,30,One Way,Monthly Pass,standard
128316467,35,09/01/2019 12:28,09/01/2019 13:03,4285,,,4285,,,16264,1,Round Trip,One Day Pass,smart
128319141,93,09/01/2019 12:29,09/01/2019 14:02,4126,33.710979,-118.284668,4126,33.710979,-118.284668,6662,1,Round Trip,Walk-up,standard
128316042,28,09/01/2019 12:30,09/01/2019 12:58,4346,33.984341,-118.47155,4345,33.99556,-118.481552,16224,1,One Way,Walk-up,smart
128316463,33,09/01/2019 12:30,09/01/2019 13:03,4346,33.984341,-118.47155,4346,33.984341,-118.47155,16221,1,Round Trip,Walk-up,smart
128316465,32,09/01/2019 12:30,09/01/2019 13:02,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15289,1,Round Trip,Walk-up,smart
128316041,26,09/01/2019 12:32,09/01/2019 12:58,4346,33.984341,-118.47155,4345,33.99556,-118.481552,15775,1,One Way,Walk-up,smart
128315628,15,09/01/2019 12:34,09/01/2019 12:49,4286,,,4409,33.986511,-118.441917,15800,1,One Way,One Day Pass,smart
128315830,16,09/01/2019 12:34,09/01/2019 12:50,4286,,,4409,33.986511,-118.441917,15947,1,One Way,One Day Pass,smart
128315626,11,09/01/2019 12:35,09/01/2019 12:46,4286,,,4409,33.986511,-118.441917,15270,1,One Way,One Day Pass,smart
128315627,14,09/01/2019 12:35,09/01/2019 12:49,4286,,,4409,33.986511,-118.441917,16073,1,One Way,One Day Pass,smart
128317088,42,09/01/2019 12:35,09/01/2019 13:17,3010,34.037048,-118.254868,3014,34.05661,-118.237213,18954,1,One Way,One Day Pass,electric
128338246,481,09/01/2019 12:36,09/01/2019 20:37,3010,34.037048,-118.254868,3014,34.05661,-118.237213,17052,1,One Way,One Day Pass,electric
128315223,2,09/01/2019 12:37,09/01/2019 12:39,4266,34.026291,-118.277687,4250,34.03017,-118.280952,19855,30,One Way,Monthly Pass,electric
128315824,15,09/01/2019 12:37,09/01/2019 12:52,3006,34.04554,-118.256668,3052,34.051102,-118.264557,16600,30,One Way,Monthly Pass,electric
128319127,85,09/01/2019 12:37,09/01/2019 14:02,4126,33.710979,-118.284668,4126,33.710979,-118.284668,5810,1,Round Trip,Walk-up,standard
128398024,1440,09/01/2019 12:37,09/02/2019 16:54,3062,34.047749,-118.243172,4126,33.710979,-118.284668,18667,365,One Way,Annual Pass,electric
128319124,84,09/01/2019 12:38,09/01/2019 14:02,4126,33.710979,-118.284668,4126,33.710979,-118.284668,18964,1,Round Trip,Walk-up,electric
128315821,13,09/01/2019 12:39,09/01/2019 12:52,3049,34.056969,-118.253593,3040,34.05357,-118.266357,18848,30,One Way,Monthly Pass,electric
128318136,64,09/01/2019 12:39,09/01/2019 13:43,4329,34.029121,-118.403168,4329,34.029121,-118.403168,15081,365,Round Trip,Walk-up,smart
128319121,83,09/01/2019 12:39,09/01/2019 14:02,4126,33.710979,-118.284668,4126,33.710979,-118.284668,6335,1,Round Trip,Walk-up,standard
128315820,13,09/01/2019 12:40,09/01/2019 12:53,4352,33.988419,-118.45163,4349,33.996239,-118.477448,15588,365,One Way,Annual Pass,smart
128316028,16,09/01/2019 12:42,09/01/2019 12:58,3005,34.0485,-118.258537,3005,34.0485,-118.258537,18348,365,Round Trip,Walk-up,electric
128317503,45,09/01/2019 12:42,09/01/2019 13:27,4285,,,4347,33.984928,-118.469963,16184,1,One Way,Walk-up,smart
128317501,45,09/01/2019 12:43,09/01/2019 13:28,4285,,,4347,33.984928,-118.469963,16048,1,One Way,Walk-up,smart
128315817,6,09/01/2019 12:45,09/01/2019 12:51,4285,,,4345,33.99556,-118.481552,15467,30,One Way,Monthly Pass,smart
128315818,8,09/01/2019 12:45,09/01/2019 12:53,4285,,,4345,33.99556,-118.481552,15903,30,One Way,Monthly Pass,smart
128315619,3,09/01/2019 12:46,09/01/2019 12:49,4285,,,4345,33.99556,-118.481552,15634,30,One Way,Monthly Pass,smart
128315812,6,09/01/2019 12:46,09/01/2019 12:52,4405,34.051899,-118.293678,4311,34.059689,-118.294662,17037,30,One Way,Monthly Pass,electric
128315814,6,09/01/2019 12:46,09/01/2019 12:52,4285,,,4345,33.99556,-118.481552,16190,30,One Way,Monthly Pass,smart
128315815,6,09/01/2019 12:46,09/01/2019 12:52,4285,,,4345,33.99556,-118.481552,16102,30,One Way,Monthly Pass,smart
128316015,9,09/01/2019 12:48,09/01/2019 12:57,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16159,1,Round Trip,One Day Pass,smart
128315809,5,09/01/2019 12:49,09/01/2019 12:54,4334,34.02018,-118.40403,4285,,,16153,1,One Way,One Day Pass,smart
128315810,3,09/01/2019 12:49,09/01/2019 12:52,3005,34.0485,-118.258537,3051,34.045422,-118.253517,18957,365,One Way,Annual Pass,electric
128317909,50,09/01/2019 12:49,09/01/2019 13:39,4285,,,4285,,,16189,1,Round Trip,One Day Pass,smart
128318112,51,09/01/2019 12:49,09/01/2019 13:40,4285,,,4285,,,15905,1,Round Trip,One Day Pass,smart
128338210,408,09/01/2019 12:49,09/01/2019 19:37,4322,34.005871,-118.429161,4322,34.005871,-118.429161,15660,1,Round Trip,One Day Pass,smart
128338207,411,09/01/2019 12:50,09/01/2019 19:41,4306,34.057652,-118.292183,4405,34.051899,-118.293678,19824,365,One Way,Walk-up,electric
128317479,34,09/01/2019 12:51,09/01/2019 13:25,4331,34.00351,-118.43438,4345,33.99556,-118.481552,15994,365,One Way,Walk-up,smart
128316848,18,09/01/2019 12:52,09/01/2019 13:10,3040,34.05357,-118.266357,3005,34.0485,-118.258537,18848,30,One Way,Monthly Pass,electric
128316010,2,09/01/2019 12:53,09/01/2019 12:55,3052,34.051102,-118.264557,3035,34.048401,-118.260948,16600,30,One Way,Monthly Pass,electric
128316430,7,09/01/2019 12:53,09/01/2019 13:00,4332,34.02948,-118.410469,4335,34.023392,-118.399223,16213,365,One Way,Walk-up,smart
128316640,13,09/01/2019 12:55,09/01/2019 13:08,4430,34.172451,-118.370369,4428,34.161709,-118.372818,15145,30,One Way,Monthly Pass,smart
128518712,15,09/01/2019 12:55,09/01/2019 13:10,3064,34.04681,-118.256981,3000,,,19662,1,One Way,Walk-up,electric
128316426,8,09/01/2019 12:57,09/01/2019 13:05,4311,34.059689,-118.294662,4311,34.059689,-118.294662,17037,30,Round Trip,Monthly Pass,electric
128317471,31,09/01/2019 12:58,09/01/2019 13:29,4428,34.161709,-118.372818,4428,34.161709,-118.372818,15471,365,Round Trip,Walk-up,smart
128317049,18,09/01/2019 12:59,09/01/2019 13:17,3067,34.045181,-118.250237,4387,34.03352,-118.241837,5715,30,One Way,Monthly Pass,standard
128317260,24,09/01/2019 12:59,09/01/2019 13:23,4285,,,4285,,,16153,1,Round Trip,One Day Pass,smart
128316634,8,09/01/2019 13:00,09/01/2019 13:08,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15945,30,Round Trip,Monthly Pass,smart
128316635,9,09/01/2019 13:00,09/01/2019 13:09,3035,34.048401,-118.260948,3005,34.0485,-118.258537,16600,30,One Way,Monthly Pass,electric
128317047,17,09/01/2019 13:00,09/01/2019 13:17,3067,34.045181,-118.250237,4387,34.03352,-118.241837,6665,365,One Way,Walk-up,standard
128317676,32,09/01/2019 13:02,09/01/2019 13:34,4345,33.99556,-118.481552,4346,33.984341,-118.47155,15903,30,One Way,Monthly Pass,smart
128317886,33,09/01/2019 13:02,09/01/2019 13:35,4345,33.99556,-118.481552,4346,33.984341,-118.47155,16190,30,One Way,Monthly Pass,smart
128317674,30,09/01/2019 13:03,09/01/2019 13:33,4345,33.99556,-118.481552,4346,33.984341,-118.47155,16224,30,One Way,Monthly Pass,smart
128317882,31,09/01/2019 13:04,09/01/2019 13:35,4345,33.99556,-118.481552,4346,33.984341,-118.47155,16159,1,One Way,One Day Pass,smart
128318086,37,09/01/2019 13:04,09/01/2019 13:41,3005,34.0485,-118.258537,3035,34.048401,-118.260948,18348,30,One Way,Monthly Pass,electric
128317042,10,09/01/2019 13:05,09/01/2019 13:15,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15467,30,Round Trip,Monthly Pass,smart
128316630,1,09/01/2019 13:06,09/01/2019 13:07,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15775,1,Round Trip,Walk-up,smart
128317040,10,09/01/2019 13:06,09/01/2019 13:16,4405,34.051899,-118.293678,4314,34.057709,-118.279762,16580,30,One Way,Monthly Pass,electric
128317668,28,09/01/2019 13:06,09/01/2019 13:34,4331,34.00351,-118.43438,4332,34.02948,-118.410469,16188,365,One Way,Walk-up,smart
128317670,27,09/01/2019 13:06,09/01/2019 13:33,4331,34.00351,-118.43438,4332,34.02948,-118.410469,16084,365,One Way,Walk-up,smart
128317038,7,09/01/2019 13:09,09/01/2019 13:16,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15634,30,Round Trip,Monthly Pass,smart
128317248,11,09/01/2019 13:10,09/01/2019 13:21,3005,34.0485,-118.258537,3064,34.04681,-118.256981,18848,30,One Way,Monthly Pass,electric
